"","avgHandBatter","avgPlaceBatter","avgMonthBatter","avgHandPitcher","avgPlacePitcher","avgMonthPitcher","hit","atBats","sampleHandBatter","samplePlaceBatter","sampleHandPitcher","samplePlacePitcher","Date"
"35",0.241379310344828,0.229329173166927,0.246478873239437,0.228136882129278,0.254786450662739,"0.192857142857143","TRUE",4,986,641,789,679,"2016-04-03"
"36",0.205537806176784,0.192644483362522,0.21875,0.228136882129278,0.254786450662739,"0.192857142857143","TRUE",3,939,571,789,679,"2016-04-03"
"37",0.229613733905579,0.235756385068762,0.23828125,0.197592067988669,0.205144096684227,"0.212581344902386","TRUE",4,932,1527,1412,3227,"2016-04-03"
"38",0.194915254237288,0.232673267326733,0,0.21376164981162,0.205144096684227,"0.212581344902386","FALSE",1,118,202,5043,3227,"2016-04-03"
"39",0.25,0.253912574203994,0.267413931144916,0.21376164981162,0.205144096684227,"0.212581344902386","TRUE",3,1828,3706,5043,3227,"2016-04-03"
"40",0.233438485804416,0.227459016393443,0.168316831683168,0.21376164981162,0.205144096684227,"0.212581344902386","TRUE",4,317,488,5043,3227,"2016-04-03"
"41",0.26271186440678,0.22271714922049,0.267326732673267,0.21376164981162,0.205144096684227,"0.212581344902386","FALSE",3,236,449,5043,3227,"2016-04-03"
"42",0.247218788627936,0.25856,0.250240615976901,0.21376164981162,0.205144096684227,"0.212581344902386","TRUE",3,1618,3125,5043,3227,"2016-04-03"
"43",0.229166666666667,0.232970027247956,0.227272727272727,0.197592067988669,0.205144096684227,"0.212581344902386","FALSE",3,336,734,1412,3227,"2016-04-03"
"44",0.229007633587786,0.222803347280335,0.174311926605505,0.21376164981162,0.205144096684227,"0.212581344902386","FALSE",3,524,956,5043,3227,"2016-04-03"
"45",0.18957345971564,0.164086687306502,0.177966101694915,0.21376164981162,0.205144096684227,"0.212581344902386","FALSE",2,211,323,5043,3227,"2016-04-03"
"46",0.237978410206084,0.218197879858657,0.240896358543417,0.234936092513694,0.231920903954802,"0.219047619047619","TRUE",4,2038,1132,3286,3540,"2016-04-03"
"47",0.246014226146676,0.261951797708416,0.22237380627558,0.22054760110525,0.231920903954802,"0.219047619047619","FALSE",2,4077,2531,3981,3540,"2016-04-03"
"48",0.23960477562783,0.250311332503113,0.246753246753247,0.22054760110525,0.231920903954802,"0.219047619047619","TRUE",4,2429,1606,3981,3540,"2016-04-03"
"49",0.259878419452888,0.261087866108787,0.257075471698113,0.22054760110525,0.231920903954802,"0.219047619047619","FALSE",4,1974,1195,3981,3540,"2016-04-03"
"50",0.23399209486166,0.238323353293413,0.246212121212121,0.22054760110525,0.231920903954802,"0.219047619047619","TRUE",3,1265,835,3981,3540,"2016-04-03"
"51",0.239703459637562,0.233644859813084,0.25668449197861,0.234936092513694,0.231920903954802,"0.219047619047619","TRUE",3,1214,749,3286,3540,"2016-04-03"
"52",0.262787723785166,0.264788732394366,0.233333333333333,0.22054760110525,0.231920903954802,"0.219047619047619","FALSE",2,1564,1065,3981,3540,"2016-04-03"
"53",0.220230473751601,0.241062308478039,0.204081632653061,0.22054760110525,0.231920903954802,"0.219047619047619","TRUE",3,1562,979,3981,3540,"2016-04-03"
"54",0.158469945355191,0.150943396226415,0.1875,0.234936092513694,0.231920903954802,"0.219047619047619","TRUE",2,183,106,3286,3540,"2016-04-03"
"55",0.210154525386313,0.217731421121252,0.185929648241206,0.224813895781638,0.219501133786848,"0.235401459854015","FALSE",4,2265,1534,2015,2205,"2016-04-04"
"56",0.273874265825538,0.267506592440668,0.267839687194526,0.225778546712803,0.219501133786848,"0.235401459854015","TRUE",4,4597,3413,2312,2205,"2016-04-04"
"57",0.2128,0.209195402298851,0.198019801980198,0.224813895781638,0.219501133786848,"0.235401459854015","FALSE",4,625,435,2015,2205,"2016-04-04"
"58",0.219074598677998,0.210488505747126,0.21763085399449,0.224813895781638,0.219501133786848,"0.235401459854015","TRUE",4,2118,1392,2015,2205,"2016-04-04"
"59",0.2528,0.254464285714286,0.1875,0.225778546712803,0.219501133786848,"0.235401459854015","TRUE",4,625,448,2312,2205,"2016-04-04"
"60",0.174863387978142,0.157894736842105,0.205479452054795,0.224813895781638,0.219501133786848,"0.235401459854015","TRUE",3,183,114,2015,2205,"2016-04-04"
"61",0.221635883905013,0.200708382526564,0.248927038626609,0.225778546712803,0.219501133786848,"0.235401459854015","TRUE",4,1137,847,2312,2205,"2016-04-04"
"62",0.233789411064842,0.231565329883571,0.234352256186317,0.224813895781638,0.219501133786848,"0.235401459854015","FALSE",3,3362,2319,2015,2205,"2016-04-04"
"63",0.215189873417722,0.201754385964912,0.142857142857143,0.224813895781638,0.219501133786848,"0.235401459854015","FALSE",3,316,228,2015,2205,"2016-04-04"
"64",0.26129363449692,0.265783320342946,0.275641025641026,0.220879872350125,0.23242757691444,"0.226130653266332","TRUE",5,1948,1283,4387,4453,"2016-04-04"
"65",0.262855776130112,0.265392781316348,0.268433179723502,0.220879872350125,0.23242757691444,"0.226130653266332","TRUE",5,4181,2826,4387,4453,"2016-04-04"
"66",0,0.227474150664697,0.223856209150327,0.236599664991625,0.23242757691444,"0.226130653266332","FALSE",3,2,2031,4776,4453,"2016-04-04"
"67",0.223617237869019,0.227474150664697,0.223856209150327,0.236599664991625,0.23242757691444,"0.226130653266332","FALSE",3,2947,2031,4776,4453,"2016-04-04"
"68",0.231428571428571,0.237700059276823,0.266409266409266,0.220879872350125,0.23242757691444,"0.226130653266332","TRUE",5,2450,1687,4387,4453,"2016-04-04"
"69",0,0.236921226698737,0.239837398373984,0.236599664991625,0.23242757691444,"0.226130653266332","TRUE",5,1,1663,4776,4453,"2016-04-04"
"70",0.225587883618972,0.236921226698737,0.239837398373984,0.236599664991625,0.23242757691444,"0.226130653266332","TRUE",5,2509,1663,4776,4453,"2016-04-04"
"71",0,0.209346991037132,0.178498985801217,0.236599664991625,0.23242757691444,"0.226130653266332","FALSE",3,1,1562,4776,4453,"2016-04-04"
"72",0.220440881763527,0.209346991037132,0.178498985801217,0.236599664991625,0.23242757691444,"0.226130653266332","FALSE",3,2495,1562,4776,4453,"2016-04-04"
"73",0.238352464550979,0.236736064472801,0.201069518716578,0.220879872350125,0.23242757691444,"0.226130653266332","FALSE",3,4443,2978,4387,4453,"2016-04-04"
"74",0.24693685202639,0.241279069767442,0.22279792746114,0.220879872350125,0.23242757691444,"0.226130653266332","TRUE",3,1061,688,4387,4453,"2016-04-04"
"75",0.223958333333333,0.272727272727273,0.262626262626263,0.220879872350125,0.23242757691444,"0.226130653266332","TRUE",4,192,132,4387,4453,"2016-04-04"
"76",0.216809933142311,0.218380345768881,0.236459709379128,0.216678058783322,0.207227138643068,"0.172949002217295","TRUE",4,3141,2198,1463,1356,"2016-04-04"
"77",0.242381289865344,0.231695085255767,0.197268588770865,0.216678058783322,0.207227138643068,"0.172949002217295","TRUE",5,2822,1994,1463,1356,"2016-04-04"
"78",0.217358106388394,0.241709401709402,0.214906832298137,0.216678058783322,0.207227138643068,"0.172949002217295","TRUE",5,3929,2925,1463,1356,"2016-04-04"
"79",0.237467018469657,0.225925925925926,0.210653753026634,0.216678058783322,0.207227138643068,"0.172949002217295","TRUE",3,2274,1620,1463,1356,"2016-04-04"
"80",0.245579567779961,0.239598278335725,0.25503355704698,0.214169381107492,0.207227138643068,"0.172949002217295","FALSE",3,1018,697,1228,1356,"2016-04-04"
"81",0.225806451612903,0.24203821656051,0,0.216678058783322,0.207227138643068,"0.172949002217295","FALSE",4,217,157,1463,1356,"2016-04-04"
"82",0.232804232804233,0.227011494252874,0.19496855345912,0.214169381107492,0.207227138643068,"0.172949002217295","TRUE",4,567,348,1228,1356,"2016-04-04"
"83",0.231575701510947,0.227638428774255,0.222764227642276,0.216678058783322,0.207227138643068,"0.172949002217295","TRUE",5,3243,2113,1463,1356,"2016-04-04"
"84",0.228843861740167,0.192109777015437,0.175438596491228,0.214169381107492,0.207227138643068,"0.172949002217295","FALSE",3,839,583,1228,1356,"2016-04-04"
"85",0.251290877796902,0.253086419753086,0.226544622425629,0.199014778325123,0.203703703703704,"0.181818181818182","FALSE",4,4067,2754,2030,1998,"2016-04-04"
"86",0.236101083032491,0.229806598407281,0.186666666666667,0.195982361587457,0.203703703703704,"0.181818181818182","TRUE",3,1385,879,2041,1998,"2016-04-04"
"87",0.262818078237752,0.250143760782059,0.25164113785558,0.199014778325123,0.203703703703704,"0.181818181818182","FALSE",4,2633,1739,2030,1998,"2016-04-04"
"88",0.267440393591523,0.271215928861396,0.247065727699531,0.199014778325123,0.203703703703704,"0.181818181818182","FALSE",3,7927,5173,2030,1998,"2016-04-04"
"89",0.244260204081633,0.236663433559651,0.255230125523013,0.195982361587457,0.203703703703704,"0.181818181818182","TRUE",3,1568,1031,2041,1998,"2016-04-04"
"90",0.253246753246753,0.247755834829443,0.201388888888889,0.199014778325123,0.203703703703704,"0.181818181818182","TRUE",3,770,557,2030,1998,"2016-04-04"
"91",0.244664237376366,0.252107925801012,0.242666666666667,0.199014778325123,0.203703703703704,"0.181818181818182","FALSE",3,1921,1186,2030,1998,"2016-04-04"
"92",0.221218961625282,0.209219858156028,0.133333333333333,0.199014778325123,0.203703703703704,"0.181818181818182","FALSE",2,443,282,2030,1998,"2016-04-04"
"93",0.245302713987474,0.23696682464455,0.23134328358209,0.199014778325123,0.203703703703704,"0.181818181818182","FALSE",3,958,633,2030,1998,"2016-04-04"
"94",0,0.260519247985676,0.233333333333333,0.182094081942337,0.205168363351605,"0.172804532577904","TRUE",3,1,1117,659,1277,"2016-04-04"
"95",0.254098360655738,0.260519247985676,0.233333333333333,0.182094081942337,0.205168363351605,"0.172804532577904","TRUE",3,610,1117,659,1277,"2016-04-04"
"96",0.247228381374723,0.234401996544442,0.234222511385817,0.206611570247934,0.205168363351605,"0.172804532577904","TRUE",4,2706,5209,1936,1277,"2016-04-04"
"97",0.247826086956522,0.26027397260274,0.235849056603774,0.206611570247934,0.205168363351605,"0.172804532577904","TRUE",3,460,1022,1936,1277,"2016-04-04"
"98",0.232558139534884,0.219195046439628,0.214452214452214,0.206611570247934,0.205168363351605,"0.172804532577904","FALSE",4,774,1615,1936,1277,"2016-04-04"
"99",0.251575931232092,0.263258785942492,0.251276813074566,0.206611570247934,0.205168363351605,"0.172804532577904","FALSE",4,1745,3130,1936,1277,"2016-04-04"
"100",0.239130434782609,0.23146944083225,0.237837837837838,0.206611570247934,0.205168363351605,"0.172804532577904","TRUE",4,414,769,1936,1277,"2016-04-04"
"101",0.255389718076285,0.234668847097302,0.215859030837004,0.206611570247934,0.205168363351605,"0.172804532577904","TRUE",4,603,1223,1936,1277,"2016-04-04"
"102",0,0.223633351739371,0.221374045801527,0.206611570247934,0.205168363351605,"0.172804532577904","FALSE",4,1,1811,1936,1277,"2016-04-04"
"103",0.235169491525424,0.223633351739371,0.221374045801527,0.206611570247934,0.205168363351605,"0.172804532577904","FALSE",4,944,1811,1936,1277,"2016-04-04"
"104",0.227580372250423,0.237604320078547,0.240223463687151,0.206611570247934,0.205168363351605,"0.172804532577904","TRUE",3,1182,2037,1936,1277,"2016-04-04"
"105",0.279850746268657,0.283185840707965,0.258823529411765,0.211931818181818,0.212093449381585,"0.201277955271566","TRUE",4,268,452,3520,2183,"2016-04-04"
"106",0.253099173553719,0.232425585813806,0.266009852216749,0.211931818181818,0.212093449381585,"0.201277955271566","TRUE",3,968,1579,3520,2183,"2016-04-04"
"107",0.19875,0.229577464788732,0.227678571428571,0.186440677966102,0.212093449381585,"0.201277955271566","TRUE",4,800,1420,944,2183,"2016-04-04"
"108",0.292307692307692,0.272419627749577,0.250909090909091,0.211931818181818,0.212093449381585,"0.201277955271566","TRUE",4,845,1182,3520,2183,"2016-04-04"
"109",0.221238938053097,0.229898074745187,0.216949152542373,0.211931818181818,0.212093449381585,"0.201277955271566","FALSE",4,452,883,3520,2183,"2016-04-04"
"110",0.261086820737039,0.271488469601677,0.250605326876513,0.211931818181818,0.212093449381585,"0.201277955271566","TRUE",3,1601,2862,3520,2183,"2016-04-04"
"111",0.198895027624309,0.233606557377049,0.222222222222222,0.211931818181818,0.212093449381585,"0.201277955271566","FALSE",3,181,244,3520,2183,"2016-04-04"
"112",0.197879858657244,0.21954484605087,0.245614035087719,0.186440677966102,0.212093449381585,"0.201277955271566","TRUE",4,283,747,944,2183,"2016-04-04"
"113",0.269320843091335,0.231274638633377,0.217252396166134,0.211931818181818,0.212093449381585,"0.201277955271566","FALSE",2,427,761,3520,2183,"2016-04-04"
"114",0.263427109974425,0.240331491712707,0.259259259259259,0.234375,0.210770659238626,"0.181818181818182","FALSE",4,391,724,1728,1077,"2016-04-04"
"115",0.247474747474747,0.23551637279597,0.255578093306288,0.234375,0.210770659238626,"0.181818181818182","TRUE",3,792,1588,1728,1077,"2016-04-04"
"116",0.220282068502351,0.20911104080987,0.203954214360042,0.234375,0.210770659238626,"0.181818181818182","TRUE",4,1489,3161,1728,1077,"2016-04-04"
"117",0.22608125819135,0.228589420654912,0.2198233562316,0.234375,0.210770659238626,"0.181818181818182","TRUE",3,1526,3176,1728,1077,"2016-04-04"
"118",0.272658610271903,0.241324921135647,0.228865979381443,0.234375,0.210770659238626,"0.181818181818182","FALSE",3,1324,2536,1728,1077,"2016-04-04"
"119",0.216666666666667,0.248792270531401,0.223880597014925,0.234375,0.210770659238626,"0.181818181818182","FALSE",3,240,414,1728,1077,"2016-04-04"
"120",0.212283044058745,0.214069591527988,0.21551724137931,0.189710610932476,0.210770659238626,"0.181818181818182","TRUE",4,749,1322,622,1077,"2016-04-04"
"121",0.181818181818182,0.224137931034483,0.169491525423729,0.189710610932476,0.210770659238626,"0.181818181818182","FALSE",4,220,464,622,1077,"2016-04-04"
"122",0.17921146953405,0.214941022280472,0.248847926267281,0.189710610932476,0.210770659238626,"0.181818181818182","TRUE",4,279,763,622,1077,"2016-04-04"
"123",0.218228498074454,0.233096085409253,0.243478260869565,0.24057492931197,0.237324130607911,"0.23943661971831","FALSE",4,1558,1124,4244,3767,"2016-04-04"
"124",0.215802469135802,0.205668604651163,0.20066889632107,0.219453376205788,0.237324130607911,"0.23943661971831","FALSE",2,2025,1376,3732,3767,"2016-04-04"
"125",0.23519120219945,0.239220097487814,0.264175257731959,0.24057492931197,0.237324130607911,"0.23943661971831","TRUE",5,4001,2667,4244,3767,"2016-04-04"
"126",0.265692175408426,0.274928774928775,0.261780104712042,0.219453376205788,0.237324130607911,"0.23943661971831","FALSE",4,1163,702,3732,3767,"2016-04-04"
"127",0.20989862850328,0.20017559262511,0.208602150537634,0.24057492931197,0.237324130607911,"0.23943661971831","TRUE",4,1677,1139,4244,3767,"2016-04-04"
"128",0.226551226551227,0.2281284606866,0.191489361702128,0.219453376205788,0.237324130607911,"0.23943661971831","FALSE",3,1386,903,3732,3767,"2016-04-04"
"129",0.210762331838565,0.189979123173278,0.222857142857143,0.24057492931197,0.237324130607911,"0.23943661971831","TRUE",4,669,479,4244,3767,"2016-04-04"
"130",0.241379310344828,0.229329173166927,0.246478873239437,0.219453376205788,0.237324130607911,"0.23943661971831","TRUE",3,986,641,3732,3767,"2016-04-04"
"131",0.163009404388715,0.165876777251185,0.137254901960784,0.24057492931197,0.237324130607911,"0.23943661971831","TRUE",3,319,211,4244,3767,"2016-04-04"
"132",0.279100529100529,0.254506128334535,0.232662192393736,0.212213740458015,0.215967705763624,"0.219633943427621","FALSE",4,756,1387,1965,4459,"2016-04-04"
"133",0.215909090909091,0.240409207161125,0.258823529411765,0.220030990280321,0.215967705763624,"0.219633943427621","FALSE",4,264,391,7099,4459,"2016-04-04"
"134",0.263099219620959,0.285749628896586,0.266187050359712,0.212213740458015,0.215967705763624,"0.219633943427621","TRUE",4,2691,4042,1965,4459,"2016-04-04"
"135",0.26367461430575,0.239539347408829,0.246394230769231,0.220030990280321,0.215967705763624,"0.219633943427621","FALSE",3,1426,2605,7099,4459,"2016-04-04"
"136",0.228365384615385,0.254794520547945,0.222698072805139,0.212213740458015,0.215967705763624,"0.219633943427621","TRUE",4,1248,1825,1965,4459,"2016-04-04"
"137",0.257872340425532,0.23405572755418,0.243016759776536,0.220030990280321,0.215967705763624,"0.219633943427621","FALSE",2,1175,1615,7099,4459,"2016-04-04"
"138",0.199432892249527,0.232865048957003,0.241891891891892,0.212213740458015,0.215967705763624,"0.219633943427621","FALSE",4,1058,2349,1965,4459,"2016-04-04"
"139",0.204588910133843,0.18539976825029,0.166666666666667,0.220030990280321,0.215967705763624,"0.219633943427621","TRUE",2,1046,1726,7099,4459,"2016-04-04"
"140",0.224252491694352,0.223620522749274,0.227272727272727,0.212213740458015,0.215967705763624,"0.219633943427621","FALSE",2,602,1033,1965,4459,"2016-04-04"
"141",0.205752212389381,0.231404958677686,0.184466019417476,0.213492927094668,0.22045125232871,"0.193973634651601","FALSE",2,452,363,4595,4831,"2016-04-04"
"142",0.250863060989643,0.2468,0.218617771509168,0.221427226511015,0.22045125232871,"0.193973634651601","FALSE",3,3476,2500,5311,4831,"2016-04-04"
"143",0.244765810489963,0.241153731787095,0.234641638225256,0.221427226511015,0.22045125232871,"0.193973634651601","TRUE",4,4633,3363,5311,4831,"2016-04-04"
"144",0.261748958953004,0.257273559011894,0.243992606284658,0.213492927094668,0.22045125232871,"0.193973634651601","FALSE",3,8405,5465,4595,4831,"2016-04-04"
"145",0.232261116367077,0.22707423580786,0.235555555555556,0.221427226511015,0.22045125232871,"0.193973634651601","FALSE",3,2114,1374,5311,4831,"2016-04-04"
"146",0.241359279697938,0.256947608200456,0.227536231884058,0.213492927094668,0.22045125232871,"0.193973634651601","FALSE",4,3443,2195,4595,4831,"2016-04-04"
"147",0.249764373232799,0.240109140518417,0.189655172413793,0.221427226511015,0.22045125232871,"0.193973634651601","FALSE",3,1061,733,5311,4831,"2016-04-04"
"148",0.239756806767116,0.242435996896819,0.227096774193548,0.213492927094668,0.22045125232871,"0.193973634651601","FALSE",2,3783,2578,4595,4831,"2016-04-04"
"149",0.201923076923077,0.213615023474178,0.1796875,0.213492927094668,0.22045125232871,"0.193973634651601","FALSE",3,624,426,4595,4831,"2016-04-04"
"150",0.27212020033389,0.241293532338308,0.288617886178862,0.239681857265692,0.225956457408582,"0.225806451612903","TRUE",5,1797,1206,4652,4731,"2016-04-04"
"151",0.245791245791246,0.215962441314554,0.235294117647059,0.220012967365464,0.225956457408582,"0.225806451612903","TRUE",6,297,213,4627,4731,"2016-04-04"
"152",0.272056356927206,0.237002341920375,0.255539143279173,0.239681857265692,0.225956457408582,"0.225806451612903","TRUE",5,2981,2135,4652,4731,"2016-04-04"
"153",0.266241299303944,0.240208877284595,0.281645569620253,0.220012967365464,0.225956457408582,"0.225806451612903","TRUE",5,1724,1149,4627,4731,"2016-04-04"
"154",0.263732733697398,0.238072519083969,0.252508361204013,0.239681857265692,0.225956457408582,"0.225806451612903","TRUE",5,3113,2096,4652,4731,"2016-04-04"
"155",0.206215433236766,0.207686622320769,0.204026845637584,0.220012967365464,0.225956457408582,"0.225806451612903","TRUE",4,3797,2706,4627,4731,"2016-04-04"
"156",0.234787018255578,0.218073188946975,0.251417769376181,0.220012967365464,0.225956457408582,"0.225806451612903","TRUE",3,1972,1339,4627,4731,"2016-04-04"
"157",0.274298056155508,0.241830065359477,0.294573643410853,0.220012967365464,0.225956457408582,"0.225806451612903","TRUE",3,1852,1224,4627,4731,"2016-04-04"
"158",0.117437722419929,0.101449275362319,0.171875,0.239681857265692,0.225956457408582,"0.225806451612903","TRUE",2,281,207,4652,4731,"2016-04-04"
"159",0.236677115987461,0.258452291510143,0.29,0.234879867439934,0.225963094852703,"0.221761658031088","TRUE",5,638,1331,4828,3089,"2016-04-04"
"160",0.231003039513678,0.23953823953824,0.257142857142857,0.234879867439934,0.225963094852703,"0.221761658031088","TRUE",5,329,693,4828,3089,"2016-04-04"
"161",0.277372262773723,0.244823386114495,0.24007561436673,0.234879867439934,0.225963094852703,"0.221761658031088","FALSE",4,822,1642,4828,3089,"2016-04-04"
"162",0.258655804480652,0.23093447905478,0.256140350877193,0.234879867439934,0.225963094852703,"0.221761658031088","FALSE",4,491,931,4828,3089,"2016-04-04"
"163",0.2,0.291208791208791,0.228395061728395,0.205147058823529,0.225963094852703,"0.221761658031088","TRUE",5,215,546,1360,3089,"2016-04-04"
"164",0.298850574712644,0.25635593220339,0.258064516129032,0.234879867439934,0.225963094852703,"0.221761658031088","TRUE",4,261,472,4828,3089,"2016-04-04"
"165",0.148514851485149,0.220588235294118,0.267716535433071,0.205147058823529,0.225963094852703,"0.221761658031088","TRUE",3,202,544,1360,3089,"2016-04-04"
"166",0.202127659574468,0.198924731182796,0.2,0.234879867439934,0.225963094852703,"0.221761658031088","TRUE",1,94,186,4828,3089,"2016-04-04"
"167",0.234817813765182,0.196796338672769,0.148387096774194,0.234879867439934,0.225963094852703,"0.221761658031088","TRUE",4,247,437,4828,3089,"2016-04-04"
"168",0.263519706691109,0.280053727333781,0.227722772277228,0.239976062238181,0.206916099773243,"0.237569060773481","FALSE",2,2182,1489,1671,1764,"2016-04-04"
"169",0.236032642812304,0.244721689059501,0.253061224489796,0.195409064155386,0.206916099773243,"0.237569060773481","TRUE",5,1593,1042,1699,1764,"2016-04-04"
"170",0.243048403707518,0.233381502890173,0.253731343283582,0.239976062238181,0.206916099773243,"0.237569060773481","TRUE",3,1942,1384,1671,1764,"2016-04-04"
"171",0.243956043956044,0.234498680738786,0.227221597300337,0.195409064155386,0.206916099773243,"0.237569060773481","TRUE",5,4550,3032,1699,1764,"2016-04-04"
"172",0.278493238892466,0.277955271565495,0.270897832817337,0.239976062238181,0.206916099773243,"0.237569060773481","TRUE",3,3106,2191,1671,1764,"2016-04-04"
"173",0.224709042076992,0.224256292906178,0.220720720720721,0.195409064155386,0.206916099773243,"0.237569060773481","FALSE",4,4468,3059,1699,1764,"2016-04-04"
"174",0.242270938729623,0.243014394580864,0.269230769230769,0.195409064155386,0.206916099773243,"0.237569060773481","TRUE",5,1779,1181,1699,1764,"2016-04-04"
"175",0.191413237924866,0.190944881889764,0.191780821917808,0.239976062238181,0.206916099773243,"0.237569060773481","TRUE",4,2236,1524,1671,1764,"2016-04-04"
